Frequency (GHz), S1:1 (dB), S1:1 (rad)
1.671444678333770639e+01,-4.181674801348468584e+00,-1.631090374833989776e+00
1.671765801230664650e+01,-4.185128675902396012e+00,-1.631947481758266649e+00
1.672086924127559016e+01,-4.188593875010028889e+00,-1.632804591062485100e+00
1.672408047024453026e+01,-4.192069409867734464e+00,-1.633661731495086533e+00
1.672729169921347392e+01,-4.195554682663876989e+00,-1.634518970754451850e+00
1.673050292818241402e+01,-4.199049554369988613e+00,-1.635376383267018285e+00
1.673371415715135413e+01,-4.202554249222326455e+00,-1.636234020810054313e+00
1.673692538612029423e+01,-4.206069140632217263e+00,-1.637091895615872650e+00
1.674013661508923434e+01,-4.209594500791276950e+00,-1.637949981080791595e+00
1.674334784405817445e+01,-4.213130306121806612e+00,-1.638808229112365566e+00
1.674655907302711810e+01,-4.216676170133410118e+00,-1.639666597463498521e+00
1.674977030199605821e+01,-4.220231431084825680e+00,-1.640525076956511397e+00
1.675298153096500187e+01,-4.223795368493872715e+00,-1.641383708404043462e+00
1.675619275993394197e+01,-4.227367477273958229e+00,-1.642242582325601941e+00
1.675940398890288208e+01,-4.230947705826309857e+00,-1.643101820196742668e+00
1.676261521787182218e+01,-4.234536572315396263e+00,-1.643961542157700739e+00
1.676582644684076229e+01,-4.238135109540274392e+00,-1.644821830866062928e+00
1.676903767580970239e+01,-4.241744642246766617e+00,-1.645682702951752230e+00
1.677224890477864605e+01,-4.245366454766078768e+00,-1.646544097692770547e+00
1.677546013374758616e+01,-4.249001444440424713e+00,-1.647405887573385685e+00
1.677867136271652626e+01,-4.252649865202529078e+00,-1.648267908793643377e+00
1.678188259168546992e+01,-4.256311242428338026e+00,-1.649130003585582482e+00
1.678509382065441002e+01,-4.259984491198301804e+00,-1.649992062291001593e+00
1.678830504962335013e+01,-4.263668209840131951e+00,-1.650854052822898321e+00
1.679151627859229023e+01,-4.267361067256778107e+00,-1.651716028551128757e+00
1.679472750756123034e+01,-4.271062172447239291e+00,-1.652578111864868582e+00
1.679793873653017400e+01,-4.274771317398454507e+00,-1.653440457848538214e+00
1.680114996549911410e+01,-4.278489019984805353e+00,-1.654303208518974833e+00
1.680436119446805421e+01,-4.282216351641593199e+00,-1.655166451083442070e+00
1.680757242343699787e+01,-4.285954598414948080e+00,-1.656030192734479378e+00
1.681078365240593797e+01,-4.289704854612122809e+00,-1.656894359809541584e+00
1.681399488137487808e+01,-4.293467670419511606e+00,-1.657758822037743052e+00
1.681720611034381818e+01,-4.297242861484052767e+00,-1.658623435134324087e+00
1.682041733931275829e+01,-4.301029542915167703e+00,-1.659488089378924114e+00
1.682362856828169839e+01,-4.304826385290106749e+00,-1.660352749706819342e+00
1.682683979725064205e+01,-4.308632024666203542e+00,-1.661217474925325899e+00
1.683005102621958216e+01,-4.312445511351497451e+00,-1.662082409401965499e+00
1.683326225518852581e+01,-4.316266667184558870e+00,-1.662947748357621824e+00
1.683647348415746592e+01,-4.320096243102839573e+00,-1.663813685533443554e+00
1.683968471312640602e+01,-4.323935822070366086e+00,-1.664680357307310343e+00
1.684289594209534613e+01,-4.327787482309465084e+00,-1.665547798784389855e+00
1.684610717106428623e+01,-4.331653302802472183e+00,-1.666415924528570569e+00
1.684931840003322634e+01,-4.335534838516744927e+00,-1.667284540196028786e+00
1.685252962900217000e+01,-4.339432704070079083e+00,-1.668153383125980715e+00
1.685574085797111010e+01,-4.343346378408396546e+00,-1.669022182177579694e+00
1.685895208694005021e+01,-4.347274286620766759e+00,-1.669890721882520301e+00
1.686216331590899387e+01,-4.351214143566077830e+00,-1.670758894703358255e+00
1.686537454487793397e+01,-4.355163476694147384e+00,-1.671626728157052932e+00
1.686858577384687408e+01,-4.359120200031970427e+00,-1.672494379945514975e+00
1.687179700281581418e+01,-4.363083099303917578e+00,-1.673362102301596543e+00
1.687500823178475429e+01,-4.367052111966117423e+00,-1.674230184378567188e+00
1.687821946075369794e+01,-4.371028338483451847e+00,-1.675098886731577696e+00
1.688143068972263805e+01,-4.375013788113154334e+00,-1.675968383500423542e+00
1.688464191869157816e+01,-4.379010926244870205e+00,-1.676838725542693309e+00
1.688785314766052181e+01,-4.383022135016351406e+00,-1.677709832247932464e+00
1.689106437662946192e+01,-4.387049214206326653e+00,-1.678581512624779393e+00
1.689427560559840202e+01,-4.391093033108907306e+00,-1.679453509362417218e+00
1.689748683456734213e+01,-4.395153402200268289e+00,-1.680325554616902695e+00
1.690069806353628223e+01,-4.399229177982199701e+00,-1.681197424348538139e+00
1.690390929250522589e+01,-4.403318560016884931e+00,-1.682068979382118856e+00
1.690712052147416600e+01,-4.407419499002838137e+00,-1.682940185381337495e+00
1.691033175044310610e+01,-4.411530117243679605e+00,-1.683811109409653284e+00
1.691354297941204976e+01,-4.415649050058913616e+00,-1.684681896230896037e+00
1.691675420838098987e+01,-4.419775644289873462e+00,-1.685552731668797266e+00
1.691996543734992997e+01,-4.423909989196344483e+00,-1.686423802347174705e+00
1.692317666631887008e+01,-4.428052795033188715e+00,-1.687295260753200576e+00
1.692638789528781018e+01,-4.432205165857439511e+00,-1.688167202198705974e+00
1.692959912425675029e+01,-4.436368329456199966e+00,-1.689039656728129835e+00
1.693281035322569394e+01,-4.440543387035585710e+00,-1.689912595333115775e+00
1.693602158219463405e+01,-4.444731131097187316e+00,-1.690785946869822309e+00
1.693923281116357415e+01,-4.448931957357386224e+00,-1.691659620404494246e+00
1.694244404013251781e+01,-4.453145872305587893e+00,-1.692533527492939172e+00
1.694565526910145792e+01,-4.457372577903560895e+00,-1.693407599908697492e+00
1.694886649807039802e+01,-4.461611602693290379e+00,-1.694281800099961321e+00
1.695207772703933813e+01,-4.465862445247682722e+00,-1.695156123623752675e+00
1.695528895600827823e+01,-4.470124700162535269e+00,-1.696030594503773248e+00
1.695850018497722189e+01,-4.474398145898668133e+00,-1.696905255592509043e+00
1.696171141394616200e+01,-4.478682784623543078e+00,-1.697780156504808957e+00
1.696492264291510210e+01,-4.482978834193170670e+00,-1.698655341616075232e+00
1.696813387188404576e+01,-4.487286680025991181e+00,-1.699530840163674394e+00
1.697134510085298587e+01,-4.491606799384056714e+00,-1.700406659847148561e+00
1.697455632982192597e+01,-4.495939672777062412e+00,-1.701282784637142775e+00
1.697776755879086608e+01,-4.500285697404445173e+00,-1.702159176855001066e+00
1.698097878775980618e+01,-4.504645116218545020e+00,-1.703035783004951176e+00
1.698419001672874984e+01,-4.509017973537627455e+00,-1.703912542342920666e+00
1.698740124569768994e+01,-4.513404104219779889e+00,-1.704789396778806143e+00
1.699061247466663005e+01,-4.517803158364191773e+00,-1.705666300486992526e+00
1.699382370363557015e+01,-4.522214657801985283e+00,-1.706543227607943081e+00
1.699703493260451381e+01,-4.526638075141390161e+00,-1.707420176705476189e+00
1.700024616157345392e+01,-4.531072921972871370e+00,-1.708297171187407981e+00
1.700345739054239402e+01,-4.535518831066799095e+00,-1.709174255616286331e+00
1.700666861951133413e+01,-4.539975618593788731e+00,-1.710051488584242829e+00
1.700987984848027779e+01,-4.544443316394156440e+00,-1.710928933430618137e+00
1.701309107744921789e+01,-4.548922170165867307e+00,-1.711806648402239839e+00
1.701630230641815800e+01,-4.553412605656839141e+00,-1.712684677831782576e+00
1.701951353538709810e+01,-4.557915170010994110e+00,-1.713563045578128108e+00
1.702272476435604176e+01,-4.562430458267352940e+00,-1.714441751459945040e+00
1.702593599332498187e+01,-4.566959035400939726e+00,-1.715320770885769619e+00
1.702914722229392197e+01,-4.571501362838310101e+00,-1.716200057483711738e+00
1.703235845126286208e+01,-4.576057736253588359e+00,-1.717079548326619687e+00
1.703556968023180218e+01,-4.580628239849414030e+00,-1.717959171297865906e+00
1.703878090920074584e+01,-4.585212721898114907e+00,-1.718838854131312877e+00
1.704199213816968594e+01,-4.589810796797625159e+00,-1.719718534545614297e+00
1.704520336713862605e+01,-4.594421879138407050e+00,-1.720598170590226239e+00
1.704841459610756971e+01,-4.599045253703772040e+00,-1.721477749855249595e+00
1.705162582507650981e+01,-4.603680180677634404e+00,-1.722357295732053428e+00
1.705483705404544992e+01,-4.608326027430806882e+00,-1.723236868704642433e+00
1.705804828301439002e+01,-4.612982408469609830e+00,-1.724116560966577838e+00
1.706125951198333013e+01,-4.617649306296186751e+00,-1.724996483646772605e+00
1.706447074095227379e+01,-4.622327141632215586e+00,-1.725876747530316724e+00
1.706768196992121389e+01,-4.627016764854860575e+00,-1.726757440066424287e+00
1.707089319889015400e+01,-4.631719352999287942e+00,-1.727638603147368723e+00
1.707410442785909410e+01,-4.636436217020277084e+00,-1.728520217028908901e+00
1.707731565682803776e+01,-4.641168547997297722e+00,-1.729402195366172013e+00
1.708052688579697787e+01,-4.645917152301184849e+00,-1.730284394479924659e+00
1.708373811476591797e+01,-4.650682237598068980e+00,-1.731166636885083765e+00
1.708694934373485808e+01,-4.655463308707306958e+00,-1.732048745464984885e+00
1.709016057270380173e+01,-4.660259213014269264e+00,-1.732930581406697534e+00
1.709337180167274184e+01,-4.665068342220027198e+00,-1.733812077111071881e+00
1.709658303064168194e+01,-4.669888957958098885e+00,-1.734693255490121766e+00
1.709979425961062205e+01,-4.674719573339501721e+00,-1.735574229589845530e+00
1.710300548857956571e+01,-4.679559301123052961e+00,-1.736455180913648366e+00
1.710621671754850581e+01,-4.684408079464152053e+00,-1.737336320159134972e+00
1.710942794651744592e+01,-4.689266710261278170e+00,-1.738217838940851800e+00
1.711263917548638602e+01,-4.694136688663366641e+00,-1.739099864069869605e+00
1.711585040445532968e+01,-4.699019855087593456e+00,-1.739982426109466296e+00
1.711906163342426979e+01,-4.703917949396511311e+00,-1.740865450952120197e+00
1.712227286239320989e+01,-4.708832177130537033e+00,-1.741748777647982749e+00
1.712548409136215000e+01,-4.713762900371357922e+00,-1.742632198994690906e+00
1.712869532033109010e+01,-4.718709538463416564e+00,-1.743515515234968838e+00
1.713190654930003376e+01,-4.723670712199103505e+00,-1.744398587318291671e+00
1.713511777826897386e+01,-4.728644602006577102e+00,-1.745281375747560704e+00
1.713832900723791397e+01,-4.733629432845932961e+00,-1.746163954334971180e+00
1.714154023620685408e+01,-4.738623961936875517e+00,-1.747046494493087465e+00
1.714475146517579773e+01,-4.743627840931026185e+00,-1.747929223384052211e+00
1.714796269414473784e+01,-4.748641754062747466e+00,-1.748812366288496678e+00
1.715117392311367794e+01,-4.753667291055567290e+00,-1.749696087992739457e+00
1.715438515208261805e+01,-4.758706583226185671e+00,-1.750580448545310697e+00
1.715759638105156171e+01,-4.763761794556621965e+00,-1.751465385161441013e+00
1.716080761002050181e+01,-4.768834599065745472e+00,-1.752350725254847141e+00
1.716401883898944192e+01,-4.773925780428676546e+00,-1.753236227360894350e+00
1.716723006795838202e+01,-4.779035057819045917e+00,-1.754121639314970560e+00
1.717044129692732568e+01,-4.784161181871915858e+00,-1.755006758495541774e+00
1.717365252589626579e+01,-4.789302272841344355e+00,-1.755891478488766477e+00
1.717686375486520589e+01,-4.794456309151440720e+00,-1.756775810302536822e+00
1.718007498383414955e+01,-4.799621636107238132e+00,-1.757659873198334388e+00
1.718328621280308965e+01,-4.804797361904577180e+00,-1.758543858384301162e+00
1.718649744177202976e+01,-4.809983541542235841e+00,-1.759427975953302692e+00
1.718970867074096986e+01,-4.815181108960769230e+00,-1.760312399597371957e+00
1.719291989970990997e+01,-4.820391586605369483e+00,-1.761197223693445668e+00
1.719613112867885363e+01,-4.825616660217870724e+00,-1.762082443415131872e+00
1.719934235764779373e+01,-4.830857738872236240e+00,-1.762967961796766847e+00
1.720255358661673384e+01,-4.836115617841707071e+00,-1.763853620143417622e+00
1.720576481558567394e+01,-4.841390326732134319e+00,-1.764739242008432463e+00
1.720897604455461405e+01,-4.846681188746654101e+00,-1.765624677860414327e+00
1.721218727352355415e+01,-4.851987056162104572e+00,-1.766509838300523771e+00
1.721539850249249781e+01,-4.857306639995341513e+00,-1.767394707885229899e+00
1.721860973146143792e+01,-4.862638831680673235e+00,-1.768279337864809175e+00
1.722182096043037802e+01,-4.867982926134494015e+00,-1.769163822499558947e+00
1.722503218939932168e+01,-4.873338693875903793e+00,-1.770048268134220892e+00
1.722824341836826179e+01,-4.878706301906017728e+00,-1.770932765588343116e+00
1.723145464733720544e+01,-4.884086131960343913e+00,-1.771817374358204411e+00
1.723466587630614555e+01,-4.889478575095515644e+00,-1.772702122411373482e+00
1.723787710527508565e+01,-4.894883884134342722e+00,-1.773587019596045034e+00
1.724108833424402576e+01,-4.900302140092341219e+00,-1.774472077798967540e+00
1.724429956321296586e+01,-4.905733344192650058e+00,-1.775357328579681981e+00
1.724751079218190597e+01,-4.911177598457909355e+00,-1.776242829882730634e+00
1.725072202115084963e+01,-4.916635301535824176e+00,-1.777128657311502824e+00
1.725393325011978973e+01,-4.922107274883626538e+00,-1.778014881077670140e+00
1.725714447908872984e+01,-4.927594752288518620e+00,-1.778901535265842160e+00
1.726035570805766994e+01,-4.933099208006273884e+00,-1.779788589615251659e+00
1.726356693702661005e+01,-4.938622052526013384e+00,-1.780675934350211653e+00
1.726677816599555371e+01,-4.944164272988194497e+00,-1.781563385428625690e+00
1.726998939496449381e+01,-4.949726121736296669e+00,-1.782450711777220365e+00
1.727320062393343392e+01,-4.955306951843867935e+00,-1.783337679368268258e+00
1.727641185290237402e+01,-4.960905262698521945e+00,-1.784224101438315335e+00
1.727962308187131768e+01,-4.966518961555872025e+00,-1.785109881535004828e+00
1.728283431084025779e+01,-4.972145785078103231e+00,-1.785995037328286461e+00
1.728604553980920144e+01,-4.977783776880576383e+00,-1.786879697999276928e+00
1.728925676877814155e+01,-4.983431697922372727e+00,-1.787764075169198330e+00
1.729246799774708165e+01,-4.989089262682652404e+00,-1.788648414672278308e+00
1.729567922671602176e+01,-4.994757141387744070e+00,-1.789532941828294588e+00
1.729889045568496186e+01,-5.000436733497584996e+00,-1.790417814613734615e+00
1.730210168465390552e+01,-5.006129781115338240e+00,-1.791303096714298215e+00
1.730531291362284563e+01,-5.011837934082637780e+00,-1.792188756565779473e+00
1.730852414259178573e+01,-5.017562388413844054e+00,-1.793074690906903079e+00
1.731173537156072584e+01,-5.023303693557700456e+00,-1.793960764355164050e+00
1.731494660052966594e+01,-5.029061769860393660e+00,-1.794846852186737340e+00
1.731815782949860605e+01,-5.034836112200194336e+00,-1.795732873151384856e+00
1.732136905846754971e+01,-5.040626099220645528e+00,-1.796618802860435071e+00
1.732458028743648981e+01,-5.046431297370592262e+00,-1.797504664876928171e+00
1.732779151640542992e+01,-5.052251654419567473e+00,-1.798390504038475335e+00
1.733100274537437357e+01,-5.058087516532696171e+00,-1.799276352417424674e+00
1.733421397434331368e+01,-5.063939463958857523e+00,-1.800162200790886624e+00
1.733742520331225734e+01,-5.069808023572833555e+00,-1.801047986728175898e+00
1.734063643228119744e+01,-5.075693361577922502e+00,-1.801933604905030073e+00
1.734384766125013755e+01,-5.081595071638790095e+00,-1.802818937715087610e+00
1.734705889021907765e+01,-5.087512147750555158e+00,-1.803703897047942206e+00
1.735027011918801776e+01,-5.093443174313713406e+00,-1.804588463574394952e+00
1.735348134815695786e+01,-5.099386695201663322e+00,-1.805472709583711532e+00
1.735669257712590152e+01,-5.105341661015552646e+00,-1.806356795635214008e+00
1.735990380609484163e+01,-5.111307819412095554e+00,-1.807240938894818072e+00
1.736311503506378173e+01,-5.117285919504183767e+00,-1.808125359806208809e+00
1.736632626403272184e+01,-5.123277647986304473e+00,-1.809010221029281773e+00
1.736953749300166194e+01,-5.129285289497605760e+00,-1.809895576053432764e+00
1.737274872197060560e+01,-5.135311185413797830e+00,-1.810781343320807535e+00
1.737595995093954571e+01,-5.141357129506989310e+00,-1.811667315314710702e+00
1.737917117990848581e+01,-5.147423865861905590e+00,-1.812553202570937882e+00
1.738238240887742592e+01,-5.153510834656831463e+00,-1.813438702627244714e+00
1.738559363784636957e+01,-5.159616248984624676e+00,-1.814323576421730921e+00
1.738880486681530968e+01,-5.165737497467398853e+00,-1.815207711832370618e+00
1.739201609578425334e+01,-5.171871777622184752e+00,-1.816091156856217470e+00
1.739522732475319344e+01,-5.178016799277606275e+00,-1.816974112693222621e+00
1.739843855372213355e+01,-5.184171374844538605e+00,-1.817856887625715512e+00
1.740164978269107365e+01,-5.190335740856045987e+00,-1.818739823125241184e+00
1.740486101166001376e+01,-5.196511525674396559e+00,-1.819623211123272410e+00
1.740807224062895742e+01,-5.202701372170725591e+00,-1.820507223745461367e+00
1.741128346959789752e+01,-5.208908315411633794e+00,-1.821391873375520332e+00
